NIT,FRACASO,ACTIVOS,TAMA¥O,TIPO.COMERCIO,REGION,ZONA,B11,B12,B13,B14,B21,B22,B23,B24,B31,B32,B33,B41,B42,B43,B44,B51,B52,B53,B61,B62,B63,B64,B65,B66,B67,B68,B69,B610,B611,A1,A2,A3,A4,A5
890106697,0,2885.376699,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,0.005526611,0.007891884,0.015634693,0.015935714,0.088511165,0.126392092,0.250396673,0.255217662,0.495232543,0,0.495232543,0.019786967,0.63723275,0.801527708,0.306295165,0.0399549,1.286734403,1.618487557,0.013856622,0.431804209,0.115054177,0.446247958,0.561302135,0.214495555,0.35348379,0.70029037,0.259891743,8.369728027,1.865100492,0.306295165,0.323066306,0.197680841,1.019253409,1.427979082
890107243,0,1686.174757,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,0.039915721,0.087120606,0.200880774,0.153839918,0.036501409,0.079668481,0.183697828,0.140680754,0.566306896,0,0.566306896,0.118391038,0.598174922,0.626253168,0.059946272,0.209058089,1.05627342,1.105854745,0.054242777,0.216222607,0.012864505,0.274063557,0.286928062,0.027465358,0.198703541,0.458166244,0.109382107,0.549034922,0.025820978,0.059946272,0.108432181,0.079668481,0.765826987,2.182613871
890107829,0,1693.724272,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,0.004602082,0.009036246,0.028611595,0.013207498,0.035158428,0.069034012,0.21858339,0.100901043,0.684175401,0,0.684175401,0.031893069,0.840309399,0.983220396,0.299044995,0.04661534,1.22820756,1.437088201,0.016242866,0.403304132,0.07278334,0.427962341,0.500745681,0.152301041,0.160846749,0.509291389,0.063616076,1.654589811,0.289887227,0.299044995,0.085227209,0.118579779,0.461613497,1.963512482
890108276,0,9430.382524,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,-0.005044354,-0.006003482,-0.010254568,-0.014481736,0.002387008,0.002840872,0.004852503,0.006852816,0.406523982,0.008031414,0.414555395,0.008987152,0.144021078,0.464105684,0.057581703,0.022107311,0.354274495,1.141644049,0.007551347,0.110984558,0.268947268,0.121011991,0.389959259,0.048382338,0.491912838,0.840238058,0.078077248,1.225603476,-2.306135379,0.057581703,0.003729307,0.006742211,1.412222856,1.190138902
890110691,0,5789.904854,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,0.021035713,0.03050938,0.047763439,0.084457394,0.05935372,0.086084325,0.134767847,0.238302379,0.361239889,0,0.361239889,0.094030983,0.60392887,0.904705004,0.543465115,0.260300663,1.671822212,2.504443809,0.064832809,0.234852644,0.207380175,0.416398979,0.623779154,0.374710218,0.440414544,0.689483479,0.182377444,1.171348005,0.470706515,0.543465115,0.245095934,0.140386862,1.768243569,1.450361075
890110786,0,2644.168932,PEQUE¥A,POR MENOR,ATLANTICO,OTRAS,0.084183095,0.132800863,0.353303919,0.212781929,0.019084293,0.030105932,0.080093936,0.048237626,0.509129115,0.114988093,0.624117208,0.212261724,0.516168921,0.961107752,0.451978636,0.416911383,1.013827151,1.887748555,0.134553709,0.181485789,0.282048827,0.327201917,0.609250744,0.286511393,0.238273877,0.633904724,0.473929342,1.152480968,0.015718191,0.451978636,0.162043525,0.050767599,0.602263144,1.577524133
890110905,0,5364.450485,MEDIANA,POR MENOR,ATLANTICO,OTRAS,-0.017239316,-0.032356019,-0.048957585,-0.095417053,0.092622481,0.173840703,0.263036719,0.512651684,0.339101007,0,0.339101007,0.073152536,0.489335563,0.855636907,0.5165359,0.215724915,1.443037776,2.523250857,0.038975737,0.21818909,0.195165683,0.260718425,0.455884108,0.275210789,0.352127573,0.532800893,0.216633306,1.429362769,0.425151893,0.5165359,0.332483191,0.173840703,1.948973842,1.876873732
890111259,0,1758.551456,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,0.004749378,0.001176203,0.003035432,0.001920304,0.001297692,0.000321379,0.000829384,0.000524693,0.295077218,0.317431636,0.612508854,0.009561569,0.375624175,0.623059702,0.327982484,0.032403617,1.272969078,2.111514083,0.038608556,0.88684034,0.999117216,1.516728756,2.515845972,1.324356892,1.564646268,4.037889087,0.053808156,2.113841744,0.453281578,0.327982484,0,0.00199714,0.63262946,0.247654153
890111311,0,19161.11845,MEDIANA,POR MENOR,ATLANTICO,OTRAS,0.001063726,0.002372637,0.016124223,0.002782002,0.018594717,0.041475453,0.281863307,0.048631443,0.769331809,0.08352079,0.852852599,0.082365961,0.262405803,0.936748531,0.167416722,0.107061687,0.341082742,1.217613155,0.036927185,0.071555516,0.302328517,0.117644566,0.419973083,0.075058049,0.065970691,0.448330656,0.218334147,0.695580385,-1.343749957,0.167416722,0.0534646,0.075011515,0.17253556,2.230496593
890111313,0,1843.153398,PEQUE¥A,POR MENOR,ATLANTICO,OTRAS,0.00612809,0.010021268,0.030538188,0.014916049,0.01799759,0.029431466,0.089687615,0.043806949,0.574278615,0.097566085,0.6718447,0.012828099,0.72314068,0.957975705,0.383697091,0.022337761,1.259215756,1.668137522,0.007844491,0.434362138,0.1436036,0.442206629,0.585810229,0.234634009,0.200669736,0.611508439,0.053318952,3.005675616,0.618733106,0.383697091,0.166314282,0.043927562,0.488439219,1.635300407
890111555,0,14782.12039,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,-0.109424234,-0.000497774,-0.005270347,-0.000549692,0.644609949,0.002932351,0.031047217,0.003238192,0.905551899,0,0.905551899,4.50E-05,0.012613973,0.984083821,0.078531922,4.96E-05,0.013929597,1.086722718,0.009882555,2.610856488,213.5553328,2.772892199,216.328225,17.26343932,20.76224577,219.8270314,0.019572617,5.491773828,-388.7604009,0.078531922,0,0.004376591,0.104298938,0.004549031
890112425,0,3049.514563,PEQUE¥A,POR MENOR,ATLANTICO,OTRAS,-0.00100729,-0.001505118,-0.00310407,-0.002921908,0.001647173,0.002461247,0.005075937,0.004778057,0.515114682,0,0.515114682,0.021154739,0.561805382,0.739093535,0.223978852,0.041068017,1.090641368,1.434813567,0.014157664,0.361826737,0.118648881,0.375984401,0.494633283,0.149896312,0.324506176,0.669243146,0.054040368,1.435147465,0.11927269,0.223978852,0,0.013160284,0.941315273,1.494225238
890112870,0,17472.20388,MEDIANA,POR MENOR,ATLANTICO,OTRAS,0.016469365,0.017497942,0.040783741,0.030646641,0.008233798,0.008748031,0.02038968,0.015321674,0.462824737,0.108133166,0.570957902,0.031500113,0.668530509,0.924943465,0.462118728,0.068060566,1.444457169,1.998474565,0.029648451,0.599584009,0.241340302,0.62923246,0.870572762,0.434954127,0.403821831,0.941217269,0.076033023,1.613657537,0.496519852,0.462118728,0.014600008,0.013056753,0.751442612,1.062453945
890112933,0,4125.838835,PEQUE¥A,POR MENOR,ATLANTICO,OTRAS,0.082441997,0.109913239,0.124568563,0.934249804,0.050453479,0.067265538,0.076234415,0.571749287,0.117648661,0,0.117648661,0.28970843,0.574108636,0.897998752,0.780350091,2.462488113,4.879856948,7.632885434,0.217299951,0.21168578,0.242938414,0.430618394,0.673556808,0.585312747,0.661820242,0.750064303,0.668531425,1.319790641,1.048304488,0.780350091,0.555998029,0.114760828,7.499884235,1.333219026
890112945,0,17766.66796,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,0.017373244,0.010859912,0.100708707,0.012172537,0.037020044,0.023141012,0.214596701,0.025938037,0.331465393,0.560699716,0.892165109,0.015130388,0.197569834,0.976854222,0.645388829,0.045646963,0.596049657,2.947077559,0.024204976,0.291859163,1.246667292,0.31606414,1.562731431,1.032466652,0.172509848,1.5997591,0.116422581,1.520224692,-1.030275379,0.645388829,0.07750141,0.035807686,0.12086876,0.625094116
890113379,0,5533.619417,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,-0.001341742,-0.003754532,-0.010412482,-0.005871776,-0.000481756,-0.001348073,-0.003738626,-0.002108275,0.639420104,0,0.639420104,0.001666494,0.584259306,0.766764423,0.127344319,0.002606259,0.913733087,1.199155951,0.000595548,0.205756058,0.065221128,0.208794424,0.274015552,0.045508533,0.128859003,0.357366022,0.001971932,0.683254833,-0.073359219,0.127344319,0,0.024052777,0.563917045,2.79825148
890113385,0,2116.724272,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.019940027,-0.04023211,-0.073060608,-0.089537522,0.040555517,0.081827071,0.148596123,0.182108104,0.381897877,0.067434521,0.449332398,0.091054136,0.762810536,0.879681979,0.497784102,0.238425354,1.997420205,2.303448203,0.045128679,0.331134263,0.057924374,0.378067741,0.435992115,0.246714095,0.272924464,0.495624698,0.192742845,1.614712726,0.806313611,0.497784102,0.186378901,0.123956788,1.225523919,2.017655706
890114157,0,18774.73204,MEDIANA,POR MENOR,ATLANTICO,OTRAS,0.013448544,0.015753579,0.024528597,0.044035603,0.112252376,0.131492062,0.204735429,0.367556612,0.35774642,0,0.35774642,0.031490335,0.670305676,0.868197888,0.510451468,0.088024179,1.873689402,2.426852764,0.026882725,0.334521201,0.168936974,0.572227734,0.741164708,0.435763112,0.548280172,0.853681768,0.054285928,1.140196855,0.523480762,0.510451468,0.356586022,0.198727076,1.795276051,1.171396693
890114924,0,9057.347573,MEDIANA,POR MENOR,ATLANTICO,OTRAS,0.000740216,0.001011535,0.004315961,0.001321182,0.011189305,0.015290652,0.065241278,0.019971356,0.765629172,0,0.765629172,0.013401916,0.251301563,0.747031529,-0.018597643,0.017504448,0.328228824,0.975709333,0.009807177,0.172625916,0.362762415,0.183896007,0.546658422,-0.013609276,0.171506532,0.73177423,0.031191229,0.580219189,-1.20168378,-0.018597643,0,0.022822279,0.306115331,1.3665417
890114973,0,1375.401942,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.015125143,-0.016159879,-0.032778491,-0.031873686,0.006537057,0.006984267,0.014166798,0.013775744,0.323529282,0.183468195,0.506997477,0.067599223,0.359134588,0.611371065,0.287841783,0.208943137,1.110052807,1.88969314,0.063270768,0.258771141,0.236085487,0.336138789,0.572224275,0.269410944,0.461435007,0.935968854,0.212728171,1.130161567,0.112046429,0.287841783,0,0.015199973,0.972396403,1.06841162
890115209,0,5796.726214,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,0.076155616,0.128438624,0.336457333,0.207741491,0.080397387,0.135592492,0.355197578,0.219312428,0.335663219,0.282598559,0.618261779,0.1842126,0.618109892,0.910955078,0.575291859,0.548801863,1.841458511,2.71389603,0.109225898,0.244904624,0.173637843,0.366498319,0.540136162,0.341110055,0.226345538,0.592933916,0.369262789,1.239030241,0.56617759,0.575291859,0.019202789,0.206096621,0.617437846,1.686528587
890115741,0,2857.493204,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,0.020005308,0.015822896,0.018865603,0.098106211,0.086170155,0.068154983,0.081261032,0.422579227,0.161283325,0,0.161283325,0.03766818,0.316816636,0.936558892,0.775275567,0.233552846,1.96434836,5.806917054,0.04762488,0.352934807,0.783556596,0.400559687,1.184116283,0.980201491,1.060411769,1.26432656,0.149194513,1.254833759,0.616029673,0.775275567,0.18095103,0.101724232,5.200268987,0.790934899
890116307,0,17749.04854,MEDIANA,POR MENOR,ATLANTICO,OTRAS,-0.013703179,-0.009371902,-0.018544602,-0.018947334,0.028538241,0.019517924,0.038620987,0.039459718,0.49462908,0,0.49462908,0.008680814,0.208529662,0.748899773,0.254270693,0.017550149,0.421587954,1.514063373,0.012692701,0.278898995,0.79010516,0.304902804,1.095007963,0.371783307,0.738930898,1.462155555,0.047531979,1.128731427,-1.579620405,0.254270693,0.316082413,0.043510745,1.02171696,0.68392176
890200047,0,1564.860194,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,-0.002444757,-0.006477807,0.181884614,-0.006255034,0.020507869,0.054339141,-1.525740802,0.052470412,0.992239124,0.043375799,1.035614923,0.070986506,0.19136466,0.736650748,-0.255588377,0.071541732,0.192861433,0.742412519,0.026790669,0.035514789,0.20579375,0.072221998,0.278015749,-0.096460357,-0.013441254,0.3774051,0.113125184,0.304961656,-1.276285829,-0.255588377,0,0.066050724,-0.034390122,2.649672726
890200693,0,2927.285437,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,0.053869912,0.127656302,0.138007555,1.701971184,-0.023866198,-0.056556071,-0.061142027,-0.754030955,0.075004973,0,0.075004973,0.186296797,0.399468781,0.920646489,0.845641516,2.483792608,5.325897284,12.27447266,0.078615719,0.089933902,0.219932714,0.168572546,0.38850526,0.356853777,0.390340307,0.42199179,0.495135344,1.061698942,0.86235245,0.845641516,0,-0.046840185,12.33244933,2.369714349
890201172,0,13681.44854,MEDIANA,POR MENOR,SANTANDER,OTRAS,0.015671787,0.012202731,0.024465717,0.024345504,0.043235522,0.033665047,0.067496324,0.06716468,0.138495424,0.362735979,0.501231403,0.125795517,0.348290969,0.575798188,0.437302764,0.908300892,2.514819323,4.157524995,0.161557321,0.280044488,0.292184153,0.447304936,0.739489089,0.561621466,0.640561125,1.284285196,0.49505355,1.370658386,0.825625837,0.437302764,0.000630823,0.056173988,0.995086487,0.778643251
890202065,0,2457.242718,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,0.063099206,0.008135101,0.011116843,0.030330132,0.057784901,0.007449951,0.010180567,0.027775686,0.268218438,0,0.268218438,0.010202334,0.054466456,0.221734733,-0.046483705,0.038037407,0.203067533,0.826694596,0.07913352,0.343330842,1.297401932,0.422464362,1.719866294,-0.360546838,5.676000431,7.756413563,0.098800955,0.527461465,-2.070006766,-0.046483705,0.056811874,0.011313387,2.728304462,0.128925565
890203463,0,6335.050485,MEDIANA,POR MENOR,SANTANDER,OTRAS,0.022138951,0.084517775,0.163445106,0.175021966,0.012399006,0.047334509,0.091538068,0.098021734,0.245245529,0.237652571,0.4828981,0.099624915,0.598890578,0.961169448,0.715923919,0.406225203,2.442004061,3.919212929,0.026096181,0.130442084,0.094896892,0.156875985,0.251772877,0.187532204,0.135451905,0.26194432,0.20434119,1.228387636,0.725363232,0.715923919,0.123845554,0.070648439,1.070830265,3.817605211
890203597,0,3665.495146,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,0.022556143,0.059798011,0.07313545,0.3279006,0.053953101,0.143033678,0.174936128,0.784320889,0.182366274,0,0.182366274,0.322825299,0.353720424,0.669669235,0.487302961,1.770202853,1.939615348,3.672111184,0.121771503,0.010382695,0.119177653,0.133425317,0.25260297,0.183813394,0.308416001,0.377205576,0.548537839,0.600604486,0.290731616,0.487302961,0,0.28241026,4.483470036,2.651074277
890203645,0,4182.357282,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,-0.009444624,-0.021866836,-0.027308476,-0.10973714,0.026342484,0.060989912,0.076167468,0.306073478,0.199265591,0,0.199265591,0.18578317,0.694210331,0.997486711,0.79822112,0.932339443,3.483844487,5.00581513,0.080242617,0.208632596,0.130989747,0.299840152,0.430829899,0.344764016,0.345849545,0.431915428,0.455014979,1.699512801,1.211477052,0.79822112,0.40903585,0.094169695,4.01842789,2.315268074
890203703,0,2958.592233,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,0.004581281,0.011088132,0.013610698,0.05982686,0.036331052,0.087932494,0.107937265,0.47444646,0.185226489,0.000110532,0.185337022,0.05822491,0.530039472,0.990493643,0.805267154,0.314344401,2.861574894,5.347472958,0.024056775,0.186671836,0.190245764,0.21899631,0.409242074,0.33271208,0.336594151,0.413169814,0.190060767,1.727645272,1.12301937,0.805267154,0.387504036,0.136311305,4.395576077,2.420312341
890204252,0,1523.735922,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,-0.016458535,-0.038217885,-0.047535507,-0.194975336,0.027970405,0.064949265,0.080784069,0.331350224,0.196013945,0,0.196013945,0.074697806,0.584342381,0.890282995,0.69426905,0.381084139,2.981126571,4.541937024,0.032168615,0.199017234,0.131753346,0.251647085,0.383400431,0.298987012,0.346236647,0.430650066,0.20235927,1.454293252,0.923283826,0.69426905,0.567252111,0.064949265,4.101677835,2.322070933
890204286,0,3754.499029,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,-0.029508329,-0.031153834,-0.042621561,-0.115787983,0.010623813,0.01121624,0.015344939,0.04168687,0.230473579,0.038585723,0.269059302,0.011564625,0.216518143,0.503580597,0.273107018,0.050177661,0.939448868,2.184981895,0.010953797,0.194128139,0.271900188,0.205081936,0.476982124,0.25868186,0.69233336,0.947181299,0.039619872,0.741781153,-0.047810679,0.273107018,0.075107521,0.019862346,2.716652774,1.055764087
890204680,0,3443.100971,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,-0.020843929,-0.022446001,-0.027838746,-0.115872065,0.076359982,0.082229039,0.101984908,0.424487574,0.193713654,0,0.193713654,0.078595648,0.423424056,0.821894527,0.628180873,0.405731066,2.185824519,4.24283218,0.072985922,0.320216451,0.370029839,0.393202374,0.763232213,0.583344774,0.748738057,0.928625496,0.139597884,0.752065844,0.408000784,0.628180873,0.354499946,0.124612576,4.162258709,1.076860375
890205225,0,2791.314563,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,0.012749249,0.023644001,0.049498388,0.045266592,0.036795531,0.068238809,0.142856997,0.130643636,0.107218289,0.415109559,0.522327848,0.041970294,0.467317794,0.923925158,0.816706869,0.391447159,4.358564199,8.617234706,0.022631099,0.22792737,0.246210487,0.251985734,0.49819622,0.440382288,0.25756898,0.539217074,0.247695899,2.746732862,2.113963169,0.816706869,0.12130532,0.105514401,0.914506385,1.854540681
890205258,0,3468.545631,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,-0.059137522,-0.103665209,-0.147572942,-0.348416529,0.063324552,0.111004869,0.158021338,0.373084967,0.297532408,0,0.297532408,0.034809037,0.53149469,0.952401956,0.654869548,0.11699242,1.786342178,3.201002409,0.019857387,0.126518203,0.240113467,0.303199881,0.543313349,0.373581096,0.400734183,0.570466435,0.077177321,1.178410561,0.518732602,0.654869548,0.187093583,0.111004869,2.360978408,1.752951511
890205889,0,2615.885437,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,0.203801273,0.146150872,0.159060081,1.800789525,0.160129513,0.114832786,0.124975732,1.414905539,0.08115933,0,0.08115933,0.227380616,0.265300075,0.706140333,0.624981003,2.801657135,3.268879554,8.700667337,0.317072752,0.051468067,0.614733287,0.369949849,0.984683136,0.871509847,1.281284852,1.394458141,1.786356386,2.084260702,1.446653636,0.624981003,0.089031687,0.172716556,11.32144226,0.71712443
890206344,0,1264.141748,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,0.020409243,0.030808485,0.057383806,0.06652443,0.040720971,0.061469767,0.114493434,0.132731008,0.206825356,0.256289993,0.463115349,0.071160076,0.272143538,0.426294679,0.219469323,0.344058761,1.315813222,2.061133543,0.047140367,0.038269083,0.102118235,0.18028292,0.282401155,0.145388609,0.355662064,0.662455266,0.215252131,0.823207057,0.197580985,0.219469323,0.002406221,0.092306153,1.159289259,1.509535891
890206354,0,12930.90874,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.069911812,0.075946988,0.131609761,0.179570016,0.012213632,0.013267981,0.022992298,0.031370982,0.111968712,0.310969316,0.422938028,0.206110622,0.338078885,0.828060769,0.716092057,1.840787649,3.019404969,7.395465707,0.189731907,0.121284075,0.451045155,0.311213226,0.762258381,0.659187336,0.531205367,0.92053435,0.760295666,1.247096869,0.834069507,0.716092057,0.020077425,0.026072043,1.364412595,1.086325568
890206832,0,5267.8,MEDIANA,POR MENOR,SANTANDER,OTRAS,0.437044442,0.083495994,0.116490131,0.294793563,0.022958057,0.004386066,0.006119257,0.015485582,0.031016776,0.252218695,0.283235472,0.093399257,0.39382927,0.408307983,0.377291206,3.011249647,12.69729855,13.16410118,0.488881253,0.02765213,0.075786164,2.061426965,2.137213128,1.97486151,3.751772252,5.234316298,1.3372925,5.638855658,5.19475681,0.377291206,0.027839823,0.006546474,2.530631223,0.191046919
890207956,0,6460.83301,MEDIANA,POR MENOR,SANTANDER,OTRAS,-0.006316559,-0.010983394,-0.015970919,-0.035170731,0.049502027,0.086075387,0.125161951,0.275628307,0.29396924,0.018318668,0.312287907,0.017593783,0.303215234,0.521317645,0.227348405,0.059849061,1.031452252,1.77337481,0.010118199,0.16332609,0.125430878,0.174379334,0.299810212,0.130748257,0.395503797,0.575100833,0.066757939,1.150521406,0.035083049,0.227348405,0.263891412,0.136306862,2.202173303,1.738825511
890208598,0,1738.58835,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,0.024866239,0.045881983,0.058470578,0.213109248,0.037920531,0.069969131,0.089166494,0.324987455,0.215297944,0,0.215297944,0.065306962,0.186370888,0.532111986,0.316814042,0.303332956,0.865641744,2.471514479,0.035393817,0.06561191,0.187378144,0.101005727,0.288383872,0.171700812,0.425277804,0.541960864,0.388941355,1.109948214,-0.172277628,0.316814042,0.599123153,0.10443137,3.644726193,1.845151684
890209095,0,2043.396117,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,-0.039042142,-0.023044821,-0.037732261,-0.059202499,0.089196906,0.052648922,0.086204311,0.135255892,0.389254185,0,0.389254185,0.078851111,0.637336065,0.711794809,0.322540624,0.202569719,1.637326173,1.828611833,0.133588208,0.918649273,0.126146734,1.079763895,1.205910629,0.546442825,1.034715146,1.69418295,0.255465722,2.05819193,0.797067002,0.322540624,0.265211357,0.078580129,1.56901541,0.590255025
890209226,0,5879.116505,MEDIANA,POR MENOR,SANTANDER,OTRAS,0.007686827,0.005308021,0.020536741,0.007158149,0.027665922,0.01910428,0.073914487,0.02576314,0.572504911,0.169030468,0.741535379,0.005930226,0.580515197,0.620133867,0.047628956,0.010358385,1.013991646,1.08319397,0.008587876,0.832087012,0.0573739,0.840674888,0.898048788,0.068974021,0.374296345,1.448153109,0.030623613,2.99777314,0.041365017,0.047628956,0,0.01910428,0.348553324,0.690534719
890209654,0,1456.933981,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,0.003634897,0.009158247,0.051044323,0.011160666,0.000256878,0.000647212,0.003607293,0.000788722,0.567652921,0.252929538,0.820582458,0.010917376,0.475417612,0.898125659,0.330472738,0.019232485,0.837514606,1.582173941,0.004333093,0.184359572,0.167772304,0.188692666,0.356464969,0.131164223,0.071210602,0.39689877,0.016527387,0.71971602,-0.139631405,0.330472738,0.004684848,0.00738143,0.218646572,2.519534136
890210317,0,3119.56699,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,0.006622835,0.008492251,0.04652583,0.010388426,0.027362626,0.035086222,0.192224145,0.042920378,0.817472345,0,0.817472345,0.067158093,0.456602345,0.519973437,-0.297498909,0.082153352,0.558553873,0.636074651,0.052374455,0.30312759,0.049421093,0.356089602,0.405510695,-0.232009908,0.142347495,0.779868098,0.428488693,2.913259325,-2.302458382,-0.297498909,0.084476635,0.052367729,0.223282972,1.28226812
890210718,0,14486.67379,MEDIANA,POR MENOR,SANTANDER,OTRAS,0.096044774,0.104630495,0.358445748,0.14776242,0.025225848,0.02748086,0.094144613,0.03880932,0.708099494,0,0.708099494,0.159672614,0.338591658,0.79469741,0.086597915,0.225494603,0.478169608,1.122296253,0.146570272,0.160945666,0.418678836,0.310807659,0.729486495,0.079491903,0.267947868,0.91794246,1.963535264,4.163748827,-4.543933041,0.086597915,0.094532783,0.045768026,0.41223092,1.089392902
890210774,0,1297.454369,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.017527334,-0.027773874,-0.065794881,-0.048062346,0.060772004,0.096299529,0.228128634,0.166645142,0.486295609,0.091576195,0.577871804,0.119263335,0.552680467,0.733191824,0.246896215,0.245248636,1.136511325,1.507708091,0.075263835,0.273517721,0.11391579,0.348781556,0.462697346,0.155809462,0.266393582,0.631072703,0.195034311,0.903812174,0.108560817,0.246896215,0,0.152077897,0.730487616,1.584603479
890211973,0,3048.681553,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,-0.010576822,-0.01948128,-0.028785354,-0.060272039,0.011227443,0.020679649,0.030556054,0.063979607,0.32322251,0,0.32322251,0.000798303,0.570021979,0.7121919,0.38896939,0.002469825,1.763559039,2.203410585,0.000433417,0.309044235,0.077187222,0.309477652,0.386664874,0.211180161,0.367437601,0.542922314,0.003363188,2.40145781,1.039746772,0.38896939,0.058639604,0.030864875,2.093843927,1.841884142
890212736,0,7807.095146,MEDIANA,POR MENOR,SANTANDER,OTRAS,0.015848273,0.013694624,0.018552761,0.052298458,0.022468225,0.01941498,0.026302401,0.074143951,0.148557458,0.113297756,0.261855214,0.056134339,0.277859433,0.497914436,0.349356978,0.377862817,1.870383607,3.351662337,0.064962157,0.232174159,0.254661367,0.321556258,0.576217625,0.404297674,0.854227163,1.157262341,0.154438123,0.706398572,0.297683778,0.349356978,0.225274849,0.031044975,2.818904297,0.864108305
890300392,0,12528.94369,MEDIANA,POR MENOR,VALLE,OTRAS,-0.023433434,-0.007711758,-0.00855058,-0.078610265,-0.054580028,-0.017961856,-0.0199156,-0.183095248,0.09810116,0,0.09810116,0.084766917,0.308468462,0.42040588,0.32230472,0.86407661,3.144391595,4.285432314,0.257578095,0.528764984,0.340140089,0.937331701,1.27747179,0.979375426,2.740566632,3.038662996,0.433003657,1.575708735,1.074591527,0.32230472,0,-0.009750877,9.193559416,0.329092104
890300417,0,7835.968932,MEDIANA,POR MENOR,VALLE,OTRAS,-0.004826905,-0.009530077,-0.019947949,-0.018248015,0.041130523,0.081206711,0.169978412,0.15549311,0.385005724,0.137247071,0.522252795,0.03748201,0.425604137,0.776308188,0.391302464,0.097354424,1.105448856,2.016354927,0.018984326,0.195850102,0.177628681,0.215564951,0.393193632,0.198191439,0.241974981,0.506491672,0.097960496,1.108561189,0.102335769,0.391302464,0,0.125089146,0.91478152,1.974366125
890300436,0,8741.112621,MEDIANA,POR MAYOR,VALLE,OTRAS,0.014402272,0.025789548,0.044396637,0.061534029,0.01896495,0.033959744,0.058461608,0.081028171,0.394658011,0.024452323,0.419110335,0.060254705,0.448773139,0.975199924,0.580541913,0.152675744,1.13711904,2.470999946,0.033649472,0.209924402,0.293985066,0.250619088,0.544604154,0.324205867,0.324400071,0.558453852,0.145047184,1.067725539,0.117691299,0.580541913,0,0.039374025,1.386006541,1.790658256
890300707,0,15280.91068,MEDIANA,POR MAYOR,VALLE,OTRAS,-0.005572335,-0.007370731,-0.012295917,-0.018401316,0.024394216,0.032267121,0.053828288,0.080556116,0.334028941,0.066525636,0.400554577,0.056223051,0.456050771,0.816471573,0.482442632,0.168317902,1.365303167,2.444313867,0.042505101,0.302273131,0.272481168,0.344778232,0.6172594,0.364730701,0.453185799,0.75600844,0.184623969,1.497569105,0.400692498,0.482442632,0.021990289,0.044322585,1.496538694,1.322736556
890300768,0,12166.09709,MEDIANA,POR MENOR,VALLE,OTRAS,-0.030449175,-0.033873728,-0.057820558,-0.081789441,0.018619227,0.020713291,0.035356429,0.050013052,0.414157712,0,0.414157712,0.004971647,0.264644774,0.866807296,0.452649584,0.012004237,0.63899516,2.09294013,0.004469026,0.233420796,0.541285335,0.237889822,0.779175157,0.406887796,0.526615038,0.898902398,0.015637756,0.832410268,-0.470276074,0.452649584,0,0.035247988,1.414539125,1.11246783
890300896,0,12423.77282,MEDIANA,POR MENOR,VALLE,OTRAS,0.021884014,0.009030565,0.012709515,0.031197516,-0.09677542,-0.039934937,-0.056203978,-0.137961558,0.289464235,0,0.289464235,0.01207329,0.129570941,0.785778167,0.496313932,0.041709092,0.447623318,2.714595007,0.029257533,0.26890381,1.59020484,0.31399279,1.90419763,1.202731067,1.721860667,2.42332723,0.078453016,0.82400173,-1.056955456,0.496313932,0,-0.034070695,2.454658223,0.412655785
